date;channel_group;channel_name;value;type_id
2021-09-30T16:20:22;heizung;ladung-rl;23.9;1
2021-09-30T16:20:23;zirkulation;og;25.1;1
2021-09-30T16:20:24;kollektor;vl;52.2;1
2021-09-30T16:20:25;zirkulation;warmwasser;34.9;1
2021-09-30T16:20:42;innentemperatur;heizraum;22.93;1
2021-09-30T16:20:42;innenfeuchtigkeit;heizraum;34.48;2
2021-09-30T16:20:42;co2konzentration;heizraum;490.0;3
2021-09-30T16:20:50;innentemperatur;heizraum2;22.85;1
2021-09-30T16:20:50;innenfeuchtigkeit;heizraum2;38.1;2
2021-09-30T16:20:50;luftqualitaet;heizraum;93.0;4
2021-09-30T16:20:50;luftdruck;heizraum;1024.56;5
2021-09-30T16:22:05;aussentemperatur;nord;16.1;1
2021-09-30T16:22:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:22:05;innentemperatur;kueche;21.4;1
2021-09-30T16:22:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:22:15;speicher;mitte;55.9;1
2021-09-30T16:22:16;zirkulation;eg;25.1;1
2021-09-30T16:22:17;heizung;vl;21.9;1
2021-09-30T16:22:18;zirkulation;kueche;24.9;1
2021-09-30T16:22:19;heizung;rl;24.1;1
2021-09-30T16:22:20;speicher;unten;53.2;1
2021-09-30T16:22:21;speicher;oben;55.8;1
2021-09-30T16:22:22;heizung;ladung-rl;23.8;1
2021-09-30T16:22:24;zirkulation;og;25.1;1
2021-09-30T16:22:25;kollektor;vl;57.1;1
2021-09-30T16:22:26;zirkulation;warmwasser;34.2;1
2021-09-30T16:22:43;innentemperatur;heizraum;22.9;1
2021-09-30T16:22:43;innenfeuchtigkeit;heizraum;34.27;2
2021-09-30T16:22:43;co2konzentration;heizraum;490.0;3
2021-09-30T16:22:50;innentemperatur;heizraum2;22.85;1
2021-09-30T16:22:50;innenfeuchtigkeit;heizraum2;38.13;2
2021-09-30T16:22:50;luftqualitaet;heizraum;98.0;4
2021-09-30T16:22:50;luftdruck;heizraum;1024.53;5
2021-09-30T16:24:05;aussentemperatur;nord;16.1;1
2021-09-30T16:24:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:24:05;innentemperatur;kueche;21.4;1
2021-09-30T16:24:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:24:15;speicher;mitte;55.9;1
2021-09-30T16:24:16;zirkulation;eg;25.1;1
2021-09-30T16:24:17;heizung;vl;21.9;1
2021-09-30T16:24:18;zirkulation;kueche;24.9;1
2021-09-30T16:24:19;heizung;rl;24.0;1
2021-09-30T16:24:20;speicher;unten;53.1;1
2021-09-30T16:24:21;speicher;oben;55.9;1
2021-09-30T16:24:22;heizung;ladung-rl;23.8;1
2021-09-30T16:24:23;zirkulation;og;25.1;1
2021-09-30T16:24:24;kollektor;vl;57.8;1
2021-09-30T16:24:25;zirkulation;warmwasser;33.9;1
2021-09-30T16:24:43;innentemperatur;heizraum;22.96;1
2021-09-30T16:24:43;innenfeuchtigkeit;heizraum;33.86;2
2021-09-30T16:24:43;co2konzentration;heizraum;491.0;3
2021-09-30T16:24:50;innentemperatur;heizraum2;22.86;1
2021-09-30T16:24:50;innenfeuchtigkeit;heizraum2;37.76;2
2021-09-30T16:24:50;luftqualitaet;heizraum;87.0;4
2021-09-30T16:24:50;luftdruck;heizraum;1024.54;5
2021-09-30T16:26:05;aussentemperatur;nord;16.1;1
2021-09-30T16:26:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:26:05;innentemperatur;kueche;21.4;1
2021-09-30T16:26:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:26:15;speicher;mitte;55.9;1
2021-09-30T16:26:16;zirkulation;eg;25.1;1
2021-09-30T16:26:17;heizung;vl;21.8;1
2021-09-30T16:26:18;zirkulation;kueche;24.9;1
2021-09-30T16:26:19;heizung;rl;23.9;1
2021-09-30T16:26:20;speicher;unten;53.2;1
2021-09-30T16:26:21;speicher;oben;56.0;1
2021-09-30T16:26:22;heizung;ladung-rl;24.2;1
2021-09-30T16:26:24;zirkulation;og;25.1;1
2021-09-30T16:26:25;kollektor;vl;58.9;1
2021-09-30T16:26:26;zirkulation;warmwasser;33.8;1
2021-09-30T16:26:43;innentemperatur;heizraum;22.93;1
2021-09-30T16:26:43;innenfeuchtigkeit;heizraum;33.81;2
2021-09-30T16:26:43;co2konzentration;heizraum;492.0;3
2021-09-30T16:26:50;innentemperatur;heizraum2;22.86;1
2021-09-30T16:26:50;innenfeuchtigkeit;heizraum2;37.74;2
2021-09-30T16:26:50;luftqualitaet;heizraum;88.0;4
2021-09-30T16:26:50;luftdruck;heizraum;1024.54;5
2021-09-30T16:28:04;aussentemperatur;nord;16.1;1
2021-09-30T16:28:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:28:04;innentemperatur;kueche;21.4;1
2021-09-30T16:28:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:28:23;speicher;mitte;55.9;1
2021-09-30T16:28:24;zirkulation;eg;25.1;1
2021-09-30T16:28:25;heizung;vl;21.8;1
2021-09-30T16:28:26;zirkulation;kueche;24.9;1
2021-09-30T16:28:27;heizung;rl;23.9;1
2021-09-30T16:28:28;speicher;unten;53.8;1
2021-09-30T16:28:29;speicher;oben;56.1;1
2021-09-30T16:28:30;heizung;ladung-rl;24.2;1
2021-09-30T16:28:31;zirkulation;og;25.1;1
2021-09-30T16:28:32;kollektor;vl;56.9;1
2021-09-30T16:28:33;zirkulation;warmwasser;34.1;1
2021-09-30T16:28:51;innentemperatur;heizraum;22.93;1
2021-09-30T16:28:51;innenfeuchtigkeit;heizraum;34.11;2
2021-09-30T16:28:51;co2konzentration;heizraum;491.0;3
2021-09-30T16:28:58;innentemperatur;heizraum2;22.85;1
2021-09-30T16:28:58;innenfeuchtigkeit;heizraum2;37.97;2
2021-09-30T16:28:58;luftqualitaet;heizraum;91.0;4
2021-09-30T16:28:58;luftdruck;heizraum;1024.49;5
2021-09-30T16:30:04;aussentemperatur;nord;16.1;1
2021-09-30T16:30:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:30:04;innentemperatur;kueche;21.4;1
2021-09-30T16:30:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:30:15;speicher;mitte;55.9;1
2021-09-30T16:30:16;zirkulation;eg;25.1;1
2021-09-30T16:30:17;heizung;vl;21.8;1
2021-09-30T16:30:18;zirkulation;kueche;25.0;1
2021-09-30T16:30:19;heizung;rl;23.8;1
2021-09-30T16:30:20;speicher;unten;53.8;1
2021-09-30T16:30:21;speicher;oben;55.9;1
2021-09-30T16:30:22;heizung;ladung-rl;24.1;1
2021-09-30T16:30:23;zirkulation;og;25.2;1
2021-09-30T16:30:24;kollektor;vl;56.8;1
2021-09-30T16:30:25;zirkulation;warmwasser;33.9;1
2021-09-30T16:30:43;innentemperatur;heizraum;23.01;1
2021-09-30T16:30:43;innenfeuchtigkeit;heizraum;33.85;2
2021-09-30T16:30:43;co2konzentration;heizraum;489.0;3
2021-09-30T16:30:50;innentemperatur;heizraum2;22.86;1
2021-09-30T16:30:50;innenfeuchtigkeit;heizraum2;37.78;2
2021-09-30T16:30:50;luftqualitaet;heizraum;91.0;4
2021-09-30T16:30:50;luftdruck;heizraum;1024.46;5
2021-09-30T16:32:04;aussentemperatur;nord;16.1;1
2021-09-30T16:32:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:32:04;innentemperatur;kueche;21.4;1
2021-09-30T16:32:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:32:14;speicher;mitte;55.9;1
2021-09-30T16:32:15;zirkulation;eg;25.1;1
2021-09-30T16:32:17;heizung;vl;21.8;1
2021-09-30T16:32:18;zirkulation;kueche;25.1;1
2021-09-30T16:32:19;heizung;rl;23.8;1
2021-09-30T16:32:20;speicher;unten;53.9;1
2021-09-30T16:32:21;speicher;oben;55.9;1
2021-09-30T16:32:22;heizung;ladung-rl;24.1;1
2021-09-30T16:32:23;zirkulation;og;25.8;1
2021-09-30T16:32:24;kollektor;vl;55.2;1
2021-09-30T16:32:25;zirkulation;warmwasser;33.2;1
2021-09-30T16:32:42;innentemperatur;heizraum;22.96;1
2021-09-30T16:32:42;innenfeuchtigkeit;heizraum;33.61;2
2021-09-30T16:32:42;co2konzentration;heizraum;492.0;3
2021-09-30T16:32:50;innentemperatur;heizraum2;22.86;1
2021-09-30T16:32:50;innenfeuchtigkeit;heizraum2;37.49;2
2021-09-30T16:32:50;luftqualitaet;heizraum;80.0;4
2021-09-30T16:32:50;luftdruck;heizraum;1024.4299999999998;5
2021-09-30T16:34:05;aussentemperatur;nord;16.1;1
2021-09-30T16:34:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:34:05;innentemperatur;kueche;21.4;1
2021-09-30T16:34:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:34:15;speicher;mitte;55.9;1
2021-09-30T16:34:16;zirkulation;eg;25.0;1
2021-09-30T16:34:17;heizung;vl;21.8;1
2021-09-30T16:34:18;zirkulation;kueche;25.1;1
2021-09-30T16:34:19;heizung;rl;23.2;1
2021-09-30T16:34:20;speicher;unten;53.9;1
2021-09-30T16:34:21;speicher;oben;55.9;1
2021-09-30T16:34:22;heizung;ladung-rl;24.0;1
2021-09-30T16:34:23;zirkulation;og;25.8;1
2021-09-30T16:34:24;kollektor;vl;55.0;1
2021-09-30T16:34:26;zirkulation;warmwasser;33.0;1
2021-09-30T16:34:43;innentemperatur;heizraum;22.93;1
2021-09-30T16:34:43;innenfeuchtigkeit;heizraum;34.15;2
2021-09-30T16:34:43;co2konzentration;heizraum;493.0;3
2021-09-30T16:34:50;innentemperatur;heizraum2;22.85;1
2021-09-30T16:34:50;innenfeuchtigkeit;heizraum2;38.04;2
2021-09-30T16:34:50;luftqualitaet;heizraum;97.0;4
2021-09-30T16:34:50;luftdruck;heizraum;1024.37;5
2021-09-30T16:36:05;aussentemperatur;nord;16.1;1
2021-09-30T16:36:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:36:05;innentemperatur;kueche;21.4;1
2021-09-30T16:36:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:36:15;speicher;mitte;55.9;1
2021-09-30T16:36:16;zirkulation;eg;25.0;1
2021-09-30T16:36:17;heizung;vl;21.9;1
2021-09-30T16:36:18;zirkulation;kueche;25.1;1
2021-09-30T16:36:19;heizung;rl;23.2;1
2021-09-30T16:36:20;speicher;unten;53.9;1
2021-09-30T16:36:21;speicher;oben;55.9;1
2021-09-30T16:36:22;heizung;ladung-rl;24.0;1
2021-09-30T16:36:23;zirkulation;og;25.8;1
2021-09-30T16:36:24;kollektor;vl;53.8;1
2021-09-30T16:36:25;zirkulation;warmwasser;32.8;1
2021-09-30T16:36:43;innentemperatur;heizraum;22.91;1
2021-09-30T16:36:43;innenfeuchtigkeit;heizraum;34.13;2
2021-09-30T16:36:43;co2konzentration;heizraum;491.0;3
2021-09-30T16:36:50;innentemperatur;heizraum2;22.84;1
2021-09-30T16:36:50;innenfeuchtigkeit;heizraum2;37.98;2
2021-09-30T16:36:50;luftqualitaet;heizraum;96.0;4
2021-09-30T16:36:50;luftdruck;heizraum;1024.3400000000001;5
2021-09-30T16:38:04;aussentemperatur;nord;16.1;1
2021-09-30T16:38:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:38:04;innentemperatur;kueche;21.4;1
2021-09-30T16:38:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:38:14;speicher;mitte;55.9;1
2021-09-30T16:38:15;zirkulation;eg;24.9;1
2021-09-30T16:38:16;heizung;vl;21.8;1
2021-09-30T16:38:17;zirkulation;kueche;25.1;1
2021-09-30T16:38:19;heizung;rl;23.1;1
2021-09-30T16:38:20;speicher;unten;53.9;1
2021-09-30T16:38:21;speicher;oben;55.9;1
2021-09-30T16:38:22;heizung;ladung-rl;23.9;1
2021-09-30T16:38:23;zirkulation;og;25.8;1
2021-09-30T16:38:24;kollektor;vl;53.2;1
2021-09-30T16:38:25;zirkulation;warmwasser;33.1;1
2021-09-30T16:38:42;innentemperatur;heizraum;22.91;1
2021-09-30T16:38:42;innenfeuchtigkeit;heizraum;33.52;2
2021-09-30T16:38:42;co2konzentration;heizraum;485.0;3
2021-09-30T16:38:49;innentemperatur;heizraum2;22.82;1
2021-09-30T16:38:49;innenfeuchtigkeit;heizraum2;37.58;2
2021-09-30T16:38:49;luftqualitaet;heizraum;79.0;4
2021-09-30T16:38:49;luftdruck;heizraum;1024.3;5
2021-09-30T16:40:05;aussentemperatur;nord;16.1;1
2021-09-30T16:40:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:40:05;innentemperatur;kueche;21.4;1
2021-09-30T16:40:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:40:15;speicher;mitte;55.9;1
2021-09-30T16:40:16;zirkulation;eg;24.9;1
2021-09-30T16:40:17;heizung;vl;21.9;1
2021-09-30T16:40:18;zirkulation;kueche;25.1;1
2021-09-30T16:40:19;heizung;rl;23.1;1
2021-09-30T16:40:21;speicher;unten;53.9;1
2021-09-30T16:40:22;speicher;oben;55.9;1
2021-09-30T16:40:23;heizung;ladung-rl;23.9;1
2021-09-30T16:40:24;zirkulation;og;25.8;1
2021-09-30T16:40:25;kollektor;vl;53.1;1
2021-09-30T16:40:26;zirkulation;warmwasser;33.0;1
2021-09-30T16:40:43;innentemperatur;heizraum;22.94;1
2021-09-30T16:40:43;innenfeuchtigkeit;heizraum;33.76;2
2021-09-30T16:40:43;co2konzentration;heizraum;492.0;3
2021-09-30T16:40:51;innentemperatur;heizraum2;22.8;1
2021-09-30T16:40:51;innenfeuchtigkeit;heizraum2;37.66;2
2021-09-30T16:40:51;luftqualitaet;heizraum;85.0;4
2021-09-30T16:40:51;luftdruck;heizraum;1024.27;5
2021-09-30T16:42:04;aussentemperatur;nord;16.1;1
2021-09-30T16:42:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:42:04;innentemperatur;kueche;21.4;1
2021-09-30T16:42:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:42:14;speicher;mitte;55.9;1
2021-09-30T16:42:15;zirkulation;eg;24.8;1
2021-09-30T16:42:16;heizung;vl;21.9;1
2021-09-30T16:42:17;zirkulation;kueche;25.1;1
2021-09-30T16:42:19;heizung;rl;23.0;1
2021-09-30T16:42:20;speicher;unten;53.9;1
2021-09-30T16:42:21;speicher;oben;55.9;1
2021-09-30T16:42:22;heizung;ladung-rl;23.9;1
2021-09-30T16:42:23;zirkulation;og;25.8;1
2021-09-30T16:42:24;kollektor;vl;51.9;1
2021-09-30T16:42:25;zirkulation;warmwasser;32.8;1
2021-09-30T16:42:42;innentemperatur;heizraum;22.85;1
2021-09-30T16:42:42;innenfeuchtigkeit;heizraum;33.57;2
2021-09-30T16:42:42;co2konzentration;heizraum;492.0;3
2021-09-30T16:42:50;innentemperatur;heizraum2;22.79;1
2021-09-30T16:42:50;innenfeuchtigkeit;heizraum2;37.44;2
2021-09-30T16:42:50;luftqualitaet;heizraum;79.0;4
2021-09-30T16:42:50;luftdruck;heizraum;1024.27;5
2021-09-30T16:44:05;aussentemperatur;nord;16.1;1
2021-09-30T16:44:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:44:05;innentemperatur;kueche;21.4;1
2021-09-30T16:44:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:44:15;speicher;mitte;55.9;1
2021-09-30T16:44:16;zirkulation;eg;24.2;1
2021-09-30T16:44:17;heizung;vl;21.9;1
2021-09-30T16:44:18;zirkulation;kueche;25.0;1
2021-09-30T16:44:19;heizung;rl;22.9;1
2021-09-30T16:44:21;speicher;unten;53.9;1
2021-09-30T16:44:22;speicher;oben;55.9;1
2021-09-30T16:44:23;heizung;ladung-rl;23.8;1
2021-09-30T16:44:24;zirkulation;og;25.2;1
2021-09-30T16:44:25;kollektor;vl;51.8;1
2021-09-30T16:44:26;zirkulation;warmwasser;32.2;1
2021-09-30T16:44:43;innentemperatur;heizraum;22.83;1
2021-09-30T16:44:43;innenfeuchtigkeit;heizraum;33.27;2
2021-09-30T16:44:43;co2konzentration;heizraum;489.0;3
2021-09-30T16:44:50;innentemperatur;heizraum2;22.75;1
2021-09-30T16:44:50;innenfeuchtigkeit;heizraum2;37.3;2
2021-09-30T16:44:50;luftqualitaet;heizraum;77.0;4
2021-09-30T16:44:50;luftdruck;heizraum;1024.27;5
2021-09-30T16:45:30;gaszaehler;heizraum;1496.0;6
2021-09-30T16:46:05;aussentemperatur;nord;16.1;1
2021-09-30T16:46:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:46:05;innentemperatur;kueche;21.4;1
2021-09-30T16:46:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:46:15;speicher;mitte;55.9;1
2021-09-30T16:46:16;zirkulation;eg;24.1;1
2021-09-30T16:46:17;heizung;vl;21.9;1
2021-09-30T16:46:18;zirkulation;kueche;24.9;1
2021-09-30T16:46:19;heizung;rl;22.9;1
2021-09-30T16:46:20;speicher;unten;53.8;1
2021-09-30T16:46:21;speicher;oben;55.8;1
2021-09-30T16:46:22;heizung;ladung-rl;23.8;1
2021-09-30T16:46:23;zirkulation;og;25.2;1
2021-09-30T16:46:24;kollektor;vl;51.0;1
2021-09-30T16:46:25;zirkulation;warmwasser;32.1;1
2021-09-30T16:46:43;innentemperatur;heizraum;22.79;1
2021-09-30T16:46:43;innenfeuchtigkeit;heizraum;32.87;2
2021-09-30T16:46:43;co2konzentration;heizraum;492.0;3
2021-09-30T16:46:50;innentemperatur;heizraum2;22.71;1
2021-09-30T16:46:50;innenfeuchtigkeit;heizraum2;36.93;2
2021-09-30T16:46:50;luftqualitaet;heizraum;61.0;4
2021-09-30T16:46:50;luftdruck;heizraum;1024.25;5
2021-09-30T16:48:05;aussentemperatur;nord;16.1;1
2021-09-30T16:48:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:48:05;innentemperatur;kueche;21.4;1
2021-09-30T16:48:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:48:15;speicher;mitte;55.9;1
2021-09-30T16:48:16;zirkulation;eg;24.0;1
2021-09-30T16:48:17;heizung;vl;21.9;1
2021-09-30T16:48:18;zirkulation;kueche;24.9;1
2021-09-30T16:48:19;heizung;rl;22.8;1
2021-09-30T16:48:20;speicher;unten;53.8;1
2021-09-30T16:48:21;speicher;oben;55.8;1
2021-09-30T16:48:22;heizung;ladung-rl;23.2;1
2021-09-30T16:48:23;zirkulation;og;25.1;1
2021-09-30T16:48:24;kollektor;vl;57.2;1
2021-09-30T16:48:25;zirkulation;warmwasser;31.9;1
2021-09-30T16:48:43;innentemperatur;heizraum;22.82;1
2021-09-30T16:48:43;innenfeuchtigkeit;heizraum;33.1;2
2021-09-30T16:48:43;co2konzentration;heizraum;492.0;3
2021-09-30T16:48:50;innentemperatur;heizraum2;22.73;1
2021-09-30T16:48:50;innenfeuchtigkeit;heizraum2;37.01;2
2021-09-30T16:48:50;luftqualitaet;heizraum;65.0;4
2021-09-30T16:48:50;luftdruck;heizraum;1024.24;5
2021-09-30T16:50:04;aussentemperatur;nord;16.1;1
2021-09-30T16:50:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:50:04;innentemperatur;kueche;21.4;1
2021-09-30T16:50:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:50:15;speicher;mitte;55.9;1
2021-09-30T16:50:16;zirkulation;eg;23.9;1
2021-09-30T16:50:17;heizung;vl;21.9;1
2021-09-30T16:50:18;zirkulation;kueche;24.9;1
2021-09-30T16:50:19;heizung;rl;22.8;1
2021-09-30T16:50:20;speicher;unten;53.8;1
2021-09-30T16:50:21;speicher;oben;56.1;1
2021-09-30T16:50:22;heizung;ladung-rl;23.2;1
2021-09-30T16:50:23;zirkulation;og;25.0;1
2021-09-30T16:50:24;kollektor;vl;61.2;1
2021-09-30T16:50:25;zirkulation;warmwasser;31.8;1
2021-09-30T16:50:43;innentemperatur;heizraum;22.87;1
2021-09-30T16:50:43;innenfeuchtigkeit;heizraum;33.43;2
2021-09-30T16:50:43;co2konzentration;heizraum;490.0;3
2021-09-30T16:50:50;innentemperatur;heizraum2;22.74;1
2021-09-30T16:50:50;innenfeuchtigkeit;heizraum2;37.28;2
2021-09-30T16:50:50;luftqualitaet;heizraum;74.0;4
2021-09-30T16:50:50;luftdruck;heizraum;1024.24;5
2021-09-30T16:52:05;aussentemperatur;nord;16.1;1
2021-09-30T16:52:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:52:05;innentemperatur;kueche;21.4;1
2021-09-30T16:52:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:52:15;speicher;mitte;55.9;1
2021-09-30T16:52:16;zirkulation;eg;23.9;1
2021-09-30T16:52:17;heizung;vl;21.9;1
2021-09-30T16:52:18;zirkulation;kueche;24.8;1
2021-09-30T16:52:19;heizung;rl;22.8;1
2021-09-30T16:52:20;speicher;unten;53.9;1
2021-09-30T16:52:21;speicher;oben;56.1;1
2021-09-30T16:52:22;heizung;ladung-rl;23.1;1
2021-09-30T16:52:23;zirkulation;og;24.9;1
2021-09-30T16:52:24;kollektor;vl;59.8;1
2021-09-30T16:52:26;zirkulation;warmwasser;32.2;1
2021-09-30T16:52:43;innentemperatur;heizraum;22.91;1
2021-09-30T16:52:43;innenfeuchtigkeit;heizraum;33.44;2
2021-09-30T16:52:43;co2konzentration;heizraum;488.0;3
2021-09-30T16:52:50;innentemperatur;heizraum2;22.77;1
2021-09-30T16:52:50;innenfeuchtigkeit;heizraum2;37.41;2
2021-09-30T16:52:50;luftqualitaet;heizraum;82.0;4
2021-09-30T16:52:50;luftdruck;heizraum;1024.22;5
2021-09-30T16:54:05;aussentemperatur;nord;16.1;1
2021-09-30T16:54:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:54:05;innentemperatur;kueche;21.4;1
2021-09-30T16:54:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:54:15;speicher;mitte;56.0;1
2021-09-30T16:54:16;zirkulation;eg;24.0;1
2021-09-30T16:54:17;heizung;vl;21.9;1
2021-09-30T16:54:18;zirkulation;kueche;25.1;1
2021-09-30T16:54:19;heizung;rl;23.2;1
2021-09-30T16:54:20;speicher;unten;54.0;1
2021-09-30T16:54:21;speicher;oben;56.2;1
2021-09-30T16:54:23;heizung;ladung-rl;23.1;1
2021-09-30T16:54:24;zirkulation;og;24.9;1
2021-09-30T16:54:25;kollektor;vl;60.9;1
2021-09-30T16:54:26;zirkulation;warmwasser;39.9;1
2021-09-30T16:54:43;innentemperatur;heizraum;22.91;1
2021-09-30T16:54:43;innenfeuchtigkeit;heizraum;33.54;2
2021-09-30T16:54:43;co2konzentration;heizraum;489.0;3
2021-09-30T16:54:51;innentemperatur;heizraum2;22.79;1
2021-09-30T16:54:51;innenfeuchtigkeit;heizraum2;37.42;2
2021-09-30T16:54:51;luftqualitaet;heizraum;84.0;4
2021-09-30T16:54:51;luftdruck;heizraum;1024.19;5
2021-09-30T16:56:05;aussentemperatur;nord;16.1;1
2021-09-30T16:56:05;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:56:05;innentemperatur;kueche;21.5;1
2021-09-30T16:56:05;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:56:15;speicher;mitte;56.1;1
2021-09-30T16:56:16;zirkulation;eg;23.1;1
2021-09-30T16:56:17;heizung;vl;21.9;1
2021-09-30T16:56:18;zirkulation;kueche;25.1;1
2021-09-30T16:56:19;heizung;rl;23.1;1
2021-09-30T16:56:20;speicher;unten;54.1;1
2021-09-30T16:56:22;speicher;oben;56.1;1
2021-09-30T16:56:23;heizung;ladung-rl;23.1;1
2021-09-30T16:56:24;zirkulation;og;24.9;1
2021-09-30T16:56:25;kollektor;vl;60.8;1
2021-09-30T16:56:26;zirkulation;warmwasser;46.1;1
2021-09-30T16:56:43;innentemperatur;heizraum;22.94;1
2021-09-30T16:56:43;innenfeuchtigkeit;heizraum;33.12;2
2021-09-30T16:56:43;co2konzentration;heizraum;490.0;3
2021-09-30T16:56:50;innentemperatur;heizraum2;22.8;1
2021-09-30T16:56:50;innenfeuchtigkeit;heizraum2;37.2;2
2021-09-30T16:56:50;luftqualitaet;heizraum;78.0;4
2021-09-30T16:56:50;luftdruck;heizraum;1024.21;5
2021-09-30T16:58:04;aussentemperatur;nord;16.1;1
2021-09-30T16:58:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T16:58:04;innentemperatur;kueche;21.4;1
2021-09-30T16:58:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T16:58:14;speicher;mitte;56.1;1
2021-09-30T16:58:16;zirkulation;eg;23.8;1
2021-09-30T16:58:17;heizung;vl;21.9;1
2021-09-30T16:58:18;zirkulation;kueche;24.9;1
2021-09-30T16:58:19;heizung;rl;23.1;1
2021-09-30T16:58:20;speicher;unten;54.1;1
2021-09-30T16:58:21;speicher;oben;56.8;1
2021-09-30T16:58:22;heizung;ladung-rl;23.1;1
2021-09-30T16:58:23;zirkulation;og;24.8;1
2021-09-30T16:58:24;kollektor;vl;60.8;1
2021-09-30T16:58:25;zirkulation;warmwasser;46.8;1
2021-09-30T16:58:43;innentemperatur;heizraum;22.96;1
2021-09-30T16:58:43;innenfeuchtigkeit;heizraum;33.04;2
2021-09-30T16:58:43;co2konzentration;heizraum;487.0;3
2021-09-30T16:58:50;innentemperatur;heizraum2;22.82;1
2021-09-30T16:58:50;innenfeuchtigkeit;heizraum2;37.04;2
2021-09-30T16:58:50;luftqualitaet;heizraum;71.0;4
2021-09-30T16:58:50;luftdruck;heizraum;1024.2;5
2021-09-30T17:00:04;aussentemperatur;nord;16.1;1
2021-09-30T17:00:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T17:00:04;innentemperatur;kueche;21.5;1
2021-09-30T17:00:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T17:00:16;speicher;mitte;56.2;1
2021-09-30T17:00:17;zirkulation;eg;24.1;1
2021-09-30T17:00:18;heizung;vl;21.9;1
2021-09-30T17:00:19;zirkulation;kueche;24.8;1
2021-09-30T17:00:20;heizung;rl;23.1;1
2021-09-30T17:00:21;speicher;unten;53.8;1
2021-09-30T17:00:22;speicher;oben;57.0;1
2021-09-30T17:00:23;heizung;ladung-rl;23.0;1
2021-09-30T17:00:24;zirkulation;og;25.2;1
2021-09-30T17:00:25;kollektor;vl;60.9;1
2021-09-30T17:00:26;zirkulation;warmwasser;46.1;1
2021-09-30T17:00:43;innentemperatur;heizraum;22.97;1
2021-09-30T17:00:43;innenfeuchtigkeit;heizraum;33.17;2
2021-09-30T17:00:43;co2konzentration;heizraum;487.0;3
2021-09-30T17:00:51;innentemperatur;heizraum2;22.82;1
2021-09-30T17:00:51;innenfeuchtigkeit;heizraum2;37.12;2
2021-09-30T17:00:51;luftqualitaet;heizraum;74.0;4
2021-09-30T17:00:51;luftdruck;heizraum;1024.15;5
2021-09-30T17:01:30;gaszaehler;heizraum;1496.0;6
2021-09-30T17:02:04;aussentemperatur;nord;16.1;1
2021-09-30T17:02:04;aussenfeuchtigkeit;nord;57.0;2
2021-09-30T17:02:04;innentemperatur;kueche;21.5;1
2021-09-30T17:02:04;innenfeuchtigkeit;kueche;51.0;2
2021-09-30T17:02:16;speicher;mitte;55.8;1
2021-09-30T17:02:18;zirkulation;eg;23.8;1
2021-09-30T17:02:19;heizung;vl;21.9;1
2021-09-30T17:02:20;zirkulation;kueche;24.8;1
2021-09-30T17:02:21;heizung;rl;22.9;1
2021-09-30T17:02:22;speicher;unten;53.8;1
